legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
312277cbd98a62fadad28962bcdbe028,2022-04-16,2022-04-17,ATL,EWR,VNR,PT2H5M,0,FALSE,FALSE,TRUE,101,157.59,0,,1650203640,2022-04-17T09:54:00.000-04:00,1650211140,2022-04-17T11:59:00.000-04:00,EWR,ATL,Spirit Airlines,NK,AIRBUS INDUSTRIE A320 SHARKLETS,7500,None,coach
5bb138f39804320ece767e747608a50e,2022-04-16,2022-04-17,ATL,EWR,VC0QBEL1,PT2H9M,0,FALSE,FALSE,TRUE,171.16,198.6,7,762,1650195000,2022-04-17T07:30:00.000-04:00,1650202740,2022-04-17T09:39:00.000-04:00,EWR,ATL,JetBlue Airways,B6,Embraer 190,7740,762,coach
12ad67f7d97a247ce9c25f604630735f,2022-04-16,2022-04-17,ATL,EWR,KA0NX0MQ,PT1H56M,0,FALSE,FALSE,TRUE,175.81,203.6,9,762,1650194700,2022-04-17T07:25:00.000-04:00,1650201660,2022-04-17T09:21:00.000-04:00,EWR,ATL,Delta,DL,Airbus A319,6960,762,coach
e13d6c5b097ca7bd8fb65471108cdbdb,2022-04-16,2022-04-17,ATL,EWR,KA0NX0MQ,PT2H1M,0,FALSE,FALSE,TRUE,175.81,203.6,5,762,1650201180,2022-04-17T09:13:00.000-04:00,1650208440,2022-04-17T11:14:00.000-04:00,EWR,ATL,Delta,DL,Airbus A320,7260,762,coach
006241d254924f87051f37bc1ca2cb52,2022-04-16,2022-04-17,ATL,EWR,KA0NX0MQ,PT2H4M,1,FALSE,FALSE,TRUE,175.81,203.6,7,762,1650250500,2022-04-17T22:55:00.000-04:00,1650257940,2022-04-18T00:59:00.000-04:00,EWR,ATL,Delta,DL,Airbus A320,7440,762,coach
89fa8727391c724dc3ef1ad359abd40c,2022-04-16,2022-04-17,ATL,EWR,KA0NX0MQ,PT2H5M,0,FALSE,FALSE,TRUE,175.81,203.6,5,762,1650214740,2022-04-17T12:59:00.000-04:00,1650222240,2022-04-17T15:04:00.000-04:00,EWR,ATL,Delta,DL,Airbus A320,7500,762,coach
3064c2c1fad6007662bb2f6c2cd9606e,2022-04-16,2022-04-17,ATL,EWR,KA0NX0MQ,PT2H7M,0,FALSE,FALSE,TRUE,175.81,203.6,9,762,1650243240,2022-04-17T20:54:00.000-04:00,1650250860,2022-04-17T23:01:00.000-04:00,EWR,ATL,Delta,DL,Boeing 737-800,7620,762,coach
34a9876d0d72a824175882706c19c9e9,2022-04-16,2022-04-17,ATL,EWR,KA0NX0MQ,PT2H9M,0,FALSE,FALSE,TRUE,175.81,203.6,5,762,1650226800,2022-04-17T16:20:00.000-04:00,1650234540,2022-04-17T18:29:00.000-04:00,EWR,ATL,Delta,DL,Airbus A320,7740,762,coach
1b7bd5333eb7342be91503e9980a26d6,2022-04-16,2022-04-17,ATL,EWR,KA0NX0MQ,PT2H11M,0,FALSE,FALSE,TRUE,175.81,203.6,6,762,1650220680,2022-04-17T14:38:00.000-04:00,1650228540,2022-04-17T16:49:00.000-04:00,EWR,ATL,Delta,DL,Airbus A320,7860,762,coach
9cf3437467baef97dabfee09b53aeb7c,2022-04-16,2022-04-17,ATL,EWR,WAA0AHBN,PT2H19M,0,TRUE,FALSE,TRUE,175.81,203.6,9,762,1650244980,2022-04-17T21:23:00.000-04:00,1650253320,2022-04-17T23:42:00.000-04:00,EWR,ATL,United,UA,Airbus A319,8340,762,coach
19f384ebb4b1d2589b95ad23c83f215d,2022-04-16,2022-04-17,ATL,EWR,WAA0AHBN,PT2H28M,0,TRUE,FALSE,TRUE,175.81,203.6,9,762,1650239520,2022-04-17T19:52:00.000-04:00,1650248400,2022-04-17T22:20:00.000-04:00,EWR,ATL,United,UA,Embraer 170,8880,762,coach
7d33b8fe19b4e77dcf734064ea53d071,2022-04-16,2022-04-17,ATL,EWR,G0AJZSN1,PT5H53M,0,FALSE,FALSE,FALSE,171.16,206.1,2,773,1650193200||1650208200,2022-04-17T07:00:00.000-04:00||2022-04-17T11:10:00.000-04:00,1650198060||1650214380,2022-04-17T08:21:00.000-04:00||2022-04-17T12:53:00.000-04:00,CLT||EWR,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 737-800,4860||6180,228||545,coach||coach
008e2e014fa6ae601102c6a15d34c398,2022-04-16,2022-04-17,ATL,EWR,G0AJZSN1,PT5H43M,0,FALSE,FALSE,FALSE,171.16,207.6,1,1320,1650232800||1650245760,2022-04-17T18:00:00.000-04:00||2022-04-17T20:36:00.000-05:00,1650240660||1650253380,2022-04-17T19:11:00.000-05:00||2022-04-17T23:43:00.000-04:00,ORD||EWR,ATL||ORD,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,7860||7620,600||720,coach||coach
d3128a5634d0144c94b0d3331fa5e004,2022-04-16,2022-04-17,ATL,EWR,G0AJZSN1,PT6H21M,0,FALSE,FALSE,FALSE,171.16,207.6,1,1320,1650220740||1650236340,2022-04-17T14:39:00.000-04:00||2022-04-17T17:59:00.000-05:00,1650228840||1650243600,2022-04-17T15:54:00.000-05:00||2022-04-17T21:00:00.000-04:00,ORD||EWR,ATL||ORD,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737-800,8100||7260,600||720,coach||coach
c86d35f9c18f519dd86e9b901e495af7,2022-04-16,2022-04-17,ATL,EWR,G0AJZSN1,PT7H40M,0,FALSE,FALSE,FALSE,171.16,207.6,7,2105,1650219600||1650235020,2022-04-17T14:20:00.000-04:00||2022-04-17T17:37:00.000-05:00,1650228660||1650247200,2022-04-17T15:51:00.000-05:00||2022-04-17T22:00:00.000-04:00,DFW||EWR,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,9060||12180,725||1380,coach||coach
29d25956ad14daccf128c00eb2195798,2022-04-16,2022-04-17,ATL,EWR,G0AJZSN1,PT8H36M,0,FALSE,FALSE,FALSE,171.16,207.6,7,2105,1650189900||1650208560,2022-04-17T06:05:00.000-04:00||2022-04-17T10:16:00.000-05:00,1650198480||1650220860,2022-04-17T07:28:00.000-05:00||2022-04-17T14:41:00.000-04:00,DFW||EWR,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,8580||12300,725||1380,coach||coach
cdb3ad6a0c5322c4d59e2a9ee054009e,2022-04-16,2022-04-17,ATL,EWR,G0AJZSN1,PT9H8M,0,FALSE,FALSE,FALSE,171.16,207.6,7,2105,1650219600||1650240180,2022-04-17T14:20:00.000-04:00||2022-04-17T19:03:00.000-05:00,1650228660||1650252480,2022-04-17T15:51:00.000-05:00||2022-04-17T23:28:00.000-04:00,DFW||EWR,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,9060||12300,725||1380,coach||coach
5597a000c9020f50e2efaf2cfa2b4727,2022-04-16,2022-04-17,ATL,EWR,G0AJZSN1,PT9H29M,0,FALSE,FALSE,FALSE,171.16,207.6,7,2105,1650213060||1650235020,2022-04-17T12:31:00.000-04:00||2022-04-17T17:37:00.000-05:00,1650222000||1650247200,2022-04-17T14:00:00.000-05:00||2022-04-17T22:00:00.000-04:00,DFW||EWR,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,8940||12180,725||1380,coach||coach
c357349d30bee266c05268d425782aca,2022-04-16,2022-04-17,ATL,EWR,WAA0AHBN,PT6H2M,0,TRUE,FALSE,FALSE,175.81,212.6,6,1320,1650190200||1650204180,2022-04-17T06:10:00.000-04:00||2022-04-17T09:03:00.000-05:00,1650198000||1650211920,2022-04-17T07:20:00.000-05:00||2022-04-17T12:12:00.000-04:00,ORD||EWR,ATL||ORD,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Airbus A319,7800||7740,600||720,coach||coach
e5b348ec4c2ded761c1861d3081ba542,2022-04-16,2022-04-17,ATL,EWR,KC0QBEY5,PT2H9M,0,FALSE,FALSE,TRUE,199.07,228.6,7,762,1650195000,2022-04-17T07:30:00.000-04:00,1650202740,2022-04-17T09:39:00.000-04:00,EWR,ATL,American Airlines,AA,Embraer 190,7740,762,coach
54ab610c7ef547e39550f44ad31a668c,2022-04-16,2022-04-17,ATL,EWR,QAA0JHES,PT2H18M,0,FALSE,FALSE,TRUE,222.33,253.61,1,762,1650209100,2022-04-17T11:25:00.000-04:00,1650217380,2022-04-17T13:43:00.000-04:00,EWR,ATL,United,UA,Embraer 175 (Enhanced Winglets),8280,762,coach
b27b8271901130f0df9b0f892b5da4bc,2022-04-16,2022-04-17,ATL,EWR,QAA0JHES,PT2H19M,0,FALSE,FALSE,TRUE,222.33,253.61,1,762,1650217680,2022-04-17T13:48:00.000-04:00,1650226020,2022-04-17T16:07:00.000-04:00,EWR,ATL,United,UA,Embraer 170,8340,762,coach
6282a1ee4ec3dd115623178417c7d26c,2022-04-16,2022-04-17,ATL,EWR,QAA0JHES,PT2H23M,0,FALSE,FALSE,TRUE,222.33,253.61,2,762,1650231840,2022-04-17T17:44:00.000-04:00,1650240420,2022-04-17T20:07:00.000-04:00,EWR,ATL,United,UA,Boeing 737-700,8580,762,coach
c0196d6b85256031ecb1a1f02149a3df,2022-04-16,2022-04-17,ATL,EWR,QAA0JHES,PT2H35M,0,FALSE,FALSE,TRUE,222.33,253.61,1,762,1650222480,2022-04-17T15:08:00.000-04:00,1650231780,2022-04-17T17:43:00.000-04:00,EWR,ATL,United,UA,Embraer 170,9300,762,coach
2cf92d63d889eaabae293874c52fc7c6,2022-04-16,2022-04-17,ATL,EWR,QAA0JHES,PT4H34M,0,FALSE,FALSE,FALSE,222.33,262.61,1,762,1650187800||1650199500,2022-04-17T05:30:00.000-04:00||2022-04-17T08:45:00.000-04:00,1650194280||1650204240,2022-04-17T07:18:00.000-04:00||2022-04-17T10:04:00.000-04:00,IAD||EWR,ATL||IAD,United||United,UA||UA,Airbus A319||Boeing 767-300,6480||4740,541||221,coach||coach
d81818f55a51b6e9c9924195e637aef1,2022-04-16,2022-04-17,ATL,EWR,QA0OX0MC,PT2H5M,0,FALSE,FALSE,TRUE,245.58,278.6,5,762,1650207900,2022-04-17T11:05:00.000-04:00,1650215400,2022-04-17T13:10:00.000-04:00,EWR,ATL,Delta,DL,Boeing 737-800,7500,762,coach
cfea9da52b84b17350560c1a0388de82,2022-04-16,2022-04-17,ATL,EWR,QA0OX0MC,PT2H6M,0,FALSE,FALSE,TRUE,245.58,278.6,9,762,1650235620,2022-04-17T18:47:00.000-04:00,1650243180,2022-04-17T20:53:00.000-04:00,EWR,ATL,Delta,DL,Boeing 737-800,7560,762,coach
c78f6de50bb7a2bddacf56b17755ad5d,2022-04-16,2022-04-17,ATL,EWR,L0AHZNN1,PT3H56M,0,FALSE,FALSE,FALSE,264.19,306.1,1,773,1650226680||1650234120,2022-04-17T16:18:00.000-04:00||2022-04-17T18:22:00.000-04:00,1650230760||1650240840,2022-04-17T17:26:00.000-04:00||2022-04-17T20:14:00.000-04:00,CLT||EWR,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 737-800,4080||6720,228||545,coach||coach
900caf7c0c99b517e5b743d7d60618e0,2022-04-16,2022-04-17,ATL,EWR,L0AHZNN1,PT3H58M,0,FALSE,FALSE,FALSE,264.19,306.1,1,773,1650233700||1650241620,2022-04-17T18:15:00.000-04:00||2022-04-17T20:27:00.000-04:00,1650238620||1650247980,2022-04-17T19:37:00.000-04:00||2022-04-17T22:13:00.000-04:00,CLT||EWR,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadian Regional Jet 700||Airbus A321,4920||6360,228||545,coach||coach
6629ce9dda07ced6d1f6cb49b2df6b5b,2022-04-16,2022-04-17,ATL,EWR,L0AHZNN1,PT5H31M,0,FALSE,FALSE,FALSE,264.19,306.1,1,773,1650207720||1650221280,2022-04-17T11:02:00.000-04:00||2022-04-17T14:48:00.000-04:00,1650212880||1650227580,2022-04-17T12:28:00.000-04:00||2022-04-17T16:33:00.000-04:00,CLT||EWR,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A321,5160||6300,228||545,coach||coach
380331857ea93adce93987fbc5f8a691,2022-04-16,2022-04-17,ATL,EWR,YNR,PT9H23M,0,FALSE,FALSE,FALSE,264,371.58,0,,1650218040||1650241200,2022-04-17T13:54:00.000-04:00||2022-04-17T20:20:00.000-04:00,1650224700||1650251820,2022-04-17T15:45:00.000-04:00||2022-04-17T23:17:00.000-04:00,FLL||EWR,ATL||FLL,Spirit Airlines||Spirit Airlines,NK||NK,||AIRBUS INDUSTRIE A321 SHARKLETS,6660||10620,None||None,coach||coach
2e054a13a309053b63c0e238d757d658,2022-04-16,2022-04-17,ATL,IAD,HAA0OKEN,PT1H48M,0,FALSE,FALSE,TRUE,226.98,258.6,1,541,1650187800,2022-04-17T05:30:00.000-04:00,1650194280,2022-04-17T07:18:00.000-04:00,IAD,ATL,United,UA,Airbus A319,6480,541,coach
33a0ccfee1cfacad68cffff735db6727,2022-04-16,2022-04-17,ATL,IAD,UA0NX0MC,PT11H29M,1,FALSE,FALSE,FALSE,304.18,360.69,1,1078,1650252000||1650278700||1650288600,2022-04-17T23:20:00.000-04:00||2022-04-18T06:45:00.000-04:00||2022-04-18T09:30:00.000-04:00,1650257760||1650284280||1650293340,2022-04-18T00:56:00.000-04:00||2022-04-18T08:18:00.000-04:00||2022-04-18T10:49:00.000-04:00,PIT||JFK||IAD,ATL||PIT||JFK,Delta||Delta||Delta,DL||DL||DL,Airbus A321||Embraer 175||Embraer 175,5760||5580||4740,528||329||221,coach||coach||coach
5cfc831f1186378b62f262e7b2c92a54,2022-04-16,2022-04-17,ATL,IAD,EAA0OKEN,PT1H51M,0,FALSE,FALSE,TRUE,338.6,378.6,1,541,1650216240,2022-04-17T13:24:00.000-04:00,1650222900,2022-04-17T15:15:00.000-04:00,IAD,ATL,United,UA,Embraer 175 (Enhanced Winglets),6660,541,coach
2a83fbd921397c366f4b893b48573a3a,2022-04-16,2022-04-17,ATL,IAD,EAA0OKEN,PT1H51M,0,FALSE,FALSE,TRUE,338.6,378.6,1,541,1650202200,2022-04-17T09:30:00.000-04:00,1650208860,2022-04-17T11:21:00.000-04:00,IAD,ATL,United,UA,Embraer 175 (Enhanced Winglets),6660,541,coach
f43f99f64c0da3bf3afb3fea863467ad,2022-04-16,2022-04-17,ATL,IAD,KA0NX0MQ,PT6H56M,0,FALSE,FALSE,FALSE,389.76,442.59,3,983,1650201180||1650221400,2022-04-17T09:13:00.000-04:00||2022-04-17T14:50:00.000-04:00,1650208440||1650226140,2022-04-17T11:14:00.000-04:00||2022-04-17T16:09:00.000-04:00,EWR||IAD,ATL||EWR,Delta||United,DL||UA,Airbus A320||Boeing 737-800,7260||4740,762||221,coach||coach
ac78d8afdd38e117637d0e1f07dd31e5,2022-04-16,2022-04-17,ATL,IAD,KA0NX0MQ,PT8H44M,0,FALSE,FALSE,FALSE,389.76,448.19,3,983,1650194700||1650221400,2022-04-17T07:25:00.000-04:00||2022-04-17T14:50:00.000-04:00,1650201660||1650226140,2022-04-17T09:21:00.000-04:00||2022-04-17T16:09:00.000-04:00,EWR||IAD,ATL||EWR,Delta||United,DL||UA,Airbus A319||Boeing 737-800,6960||4740,762||221,coach||coach
def443f6e1e04c3bbad169e3112395a2,2022-04-16,2022-04-17,ATL,IAD,MAA0OKEN,PT1H51M,0,FALSE,FALSE,TRUE,413.02,458.6,1,541,1650238140,2022-04-17T19:29:00.000-04:00,1650244800,2022-04-17T21:20:00.000-04:00,IAD,ATL,United,UA,Embraer 170,6660,541,coach
fadbf31930ddaf565487e606f792a09d,2022-04-16,2022-04-17,ATL,IAD,K0AIZNN1,PT3H4M,0,FALSE,FALSE,FALSE,413.02,466.1,1,555,1650226680||1650233100,2022-04-17T16:18:00.000-04:00||2022-04-17T18:05:00.000-04:00,1650230760||1650237720,2022-04-17T17:26:00.000-04:00||2022-04-17T19:22:00.000-04:00,CLT||IAD,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A319,4080||4620,228||327,coach||coach
a21195b1b4179a7770b57d4d7bf02520,2022-04-16,2022-04-17,ATL,IAD,K0AIZNN1,PT4H57M,0,FALSE,FALSE,FALSE,413.02,466.1,1,555,1650198000||1650210060,2022-04-17T08:20:00.000-04:00||2022-04-17T11:41:00.000-04:00,1650203400||1650215820,2022-04-17T09:50:00.000-04:00||2022-04-17T13:17:00.000-04:00,CLT||IAD,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A320||Canadair Regional Jet 900,5400||5760,228||327,coach||coach
db9ef888e9a4c51f44d6a5a80556156a,2022-04-16,2022-04-17,ATL,IAD,K0AIZNN1,PT6H17M,0,FALSE,FALSE,FALSE,413.02,466.1,2,555,1650193200||1650210060,2022-04-17T07:00:00.000-04:00||2022-04-17T11:41:00.000-04:00,1650198060||1650215820,2022-04-17T08:21:00.000-04:00||2022-04-17T13:17:00.000-04:00,CLT||IAD,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Canadair Regional Jet 900,4860||5760,228||327,coach||coach
8e5ab0d1027672c8d360fdfea6730e10,2022-04-16,2022-04-17,ATL,IAD,KA0QA0MQ,PT8H24M,1,FALSE,FALSE,FALSE,407.44,467.2,9,855,1650251400||1650277500,2022-04-17T23:10:00.000-04:00||2022-04-18T06:25:00.000-04:00,1650257700||1650281640,2022-04-18T00:55:00.000-04:00||2022-04-18T07:34:00.000-04:00,CLE||IAD,ATL||CLE,Delta||United,DL||UA,Airbus A321||Boeing 737-800,6300||4140,556||299,coach||coach
a0636d389953bb7c77a545e1e903c1d4,2022-04-16,2022-04-17,ATL,IAD,KA0OX0MC,PT6H43M,0,FALSE,FALSE,FALSE,425.11,486.19,1,722,1650219000||1650239520,2022-04-17T14:10:00.000-04:00||2022-04-17T19:52:00.000-04:00,1650224700||1650243180,2022-04-17T15:45:00.000-04:00||2022-04-17T20:53:00.000-04:00,PIT||IAD,ATL||PIT,Delta||United,DL||UA,Airbus A320||Embraer 175 (Enhanced Winglets),5700||3660,528||194,coach||coach
d1dd5b0d62f73df50fb87f9ba92cc916,2022-04-16,2022-04-17,ATL,IAD,KA0OX0MC,PT9H54M,0,FALSE,FALSE,FALSE,425.11,486.19,1,722,1650207540||1650239520,2022-04-17T10:59:00.000-04:00||2022-04-17T19:52:00.000-04:00,1650213360||1650243180,2022-04-17T12:36:00.000-04:00||2022-04-17T20:53:00.000-04:00,PIT||IAD,ATL||PIT,Delta||United,DL||UA,Airbus A320||Embraer 175 (Enhanced Winglets),5820||3660,528||194,coach||coach
509b06f58af34d0275e22a38396bd78e,2022-04-16,2022-04-17,ATL,IAD,KA0OX0MC,PT8H50M,1,FALSE,FALSE,FALSE,426.05,487.2,2,760,1650249540||1650276900,2022-04-17T22:39:00.000-04:00||2022-04-18T06:15:00.000-04:00,1650254880||1650281340,2022-04-18T00:08:00.000-04:00||2022-04-18T07:29:00.000-04:00,CMH||IAD,ATL||CMH,Delta||United,DL||UA,Boeing 737-800||Embraer 175 (Enhanced Winglets),5340||4440,449||311,coach||coach
f824ae9b9c3dc932ff6f3ae18a300ed0,2022-04-16,2022-04-17,ATL,IAD,LA0SA0MC,PT7H56M,0,FALSE,FALSE,FALSE,430.69,492.19,4,983,1650223620||1650246600,2022-04-17T15:27:00.000-04:00||2022-04-17T21:50:00.000-04:00,1650231900||1650252180,2022-04-17T17:45:00.000-04:00||2022-04-17T23:23:00.000-04:00,JFK||IAD,ATL||JFK,Delta||Delta,DL||DL,Boeing 767||Embraer 175,8280||5580,762||221,coach||coach
3553d6aca390546c031abba5a166afa5,2022-04-16,2022-04-17,ATL,IAD,BA0OA0MQ,PT1H37M,1,FALSE,FALSE,TRUE,450.23,498.6,8,541,1650250680,2022-04-17T22:58:00.000-04:00,1650256500,2022-04-18T00:35:00.000-04:00,IAD,ATL,Delta,DL,Airbus A319,5820,541,coach
ec9e2052977b878e5752354f9b121361,2022-04-16,2022-04-17,ATL,IAD,BA0OA0MQ,PT1H38M,0,FALSE,FALSE,TRUE,450.23,498.6,5,541,1650228000,2022-04-17T16:40:00.000-04:00,1650233880,2022-04-17T18:18:00.000-04:00,IAD,ATL,Delta,DL,Airbus A320,5880,541,coach
bca662c310a237bbe2015c3b269a5668,2022-04-16,2022-04-17,ATL,IAD,H0AHZNN1,PT5H52M,0,FALSE,FALSE,FALSE,450.23,506.1,1,555,1650207720||1650223800,2022-04-17T11:02:00.000-04:00||2022-04-17T15:30:00.000-04:00,1650212880||1650228840,2022-04-17T12:28:00.000-04:00||2022-04-17T16:54:00.000-04:00,CLT||IAD,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Canadair Regional Jet 900,5160||5040,228||327,coach||coach
06050232cd67d8cbe12a129f88191a8f,2022-04-16,2022-04-17,ATL,IAD,QA0NA0MC,PT8H7M,1,FALSE,FALSE,FALSE,444.65,507.2,2,921,1650251400||1650275100,2022-04-17T23:10:00.000-04:00||2022-04-18T05:45:00.000-04:00,1650256980||1650280620,2022-04-18T00:43:00.000-04:00||2022-04-18T07:17:00.000-04:00,IND||IAD,ATL||IND,Delta||United,DL||UA,Boeing 737-900||Boeing 737-700,5580||5520,434||487,coach||coach
e0af997fff6ce22d9c442100f011ebf8,2022-04-16,2022-04-17,ATL,IAD,KA0OX0MC,PT8H8M,1,FALSE,FALSE,FALSE,463.25,527.19,1,722,1650252000||1650277620,2022-04-17T23:20:00.000-04:00||2022-04-18T06:27:00.000-04:00,1650257760||1650281280,2022-04-18T00:56:00.000-04:00||2022-04-18T07:28:00.000-04:00,PIT||IAD,ATL||PIT,Delta||United,DL||UA,Airbus A321||Embraer 170,5760||3660,528||194,coach||coach
7b37867b797bf9e4b7b8834d9ff4eb57,2022-04-16,2022-04-17,ATL,IAD,QA0TA0MC,PT10H38M,0,FALSE,FALSE,FALSE,505.11,572.19,3,983,1650213900||1650246600,2022-04-17T12:45:00.000-04:00||2022-04-17T21:50:00.000-04:00,1650222000||1650252180,2022-04-17T15:00:00.000-04:00||2022-04-17T23:23:00.000-04:00,JFK||IAD,ATL||JFK,Delta||Delta,DL||DL,Boeing 737-900||Embraer 175,8100||5580,762||221,coach||coach
6203bbd77fbd8e40021ee3e88ffa9edc,2022-04-16,2022-04-17,ATL,IAD,KA0NA0MC,PT12H22M,0,FALSE,FALSE,FALSE,658.55,746.14,2,1224,1650200100||1650227700||1650233040||1650238200,2022-04-17T08:55:00.000-04:00||2022-04-17T15:35:00.000-05:00||2022-04-17T17:04:00.000-05:00||2022-04-17T18:30:00.000-05:00,1650206220||1650231840||1650236280||1650244620,2022-04-17T09:37:00.000-05:00||2022-04-17T16:44:00.000-05:00||2022-04-17T17:58:00.000-05:00||2022-04-17T21:17:00.000-04:00,STL||OWB||BNA||IAD,ATL||STL||OWB||BNA,Delta||Cape Air||Cape Air||United,DL||9K||9K||UA,Airbus A320||Tecnam P2012 Traveler||Tecnam P2012 Traveler||Embraer 175 (Enhanced Winglets),6120||4140||3240||6420,485||187||116||552,coach||coach||coach||coach
98b3cc52ed022d993a6c94f586054517,2022-04-16,2022-04-17,ATL,IAD,QA0OA0MC,PT7H21M,0,FALSE,FALSE,FALSE,730.18,817.54,2,1224,1650218160||1650227700||1650233040||1650238200,2022-04-17T13:56:00.000-04:00||2022-04-17T15:35:00.000-05:00||2022-04-17T17:04:00.000-05:00||2022-04-17T18:30:00.000-05:00,1650224220||1650231840||1650236280||1650244620,2022-04-17T14:37:00.000-05:00||2022-04-17T16:44:00.000-05:00||2022-04-17T17:58:00.000-05:00||2022-04-17T21:17:00.000-04:00,STL||OWB||BNA||IAD,ATL||STL||OWB||BNA,Delta||Cape Air||Cape Air||United,DL||9K||9K||UA,Boeing 737-800||Tecnam P2012 Traveler||Tecnam P2012 Traveler||Embraer 175 (Enhanced Winglets),6060||4140||3240||6420,485||187||116||552,coach||coach||coach||coach
8201f75d221c7aa5b78f3b7781166032,2022-04-16,2022-04-17,ATL,JFK,RC0ABEL1,PT2H15M,0,FALSE,FALSE,TRUE,171.16,198.6,7,762,1650200400,2022-04-17T09:00:00.000-04:00,1650208500,2022-04-17T11:15:00.000-04:00,JFK,ATL,JetBlue Airways,B6,Airbus A320,8100,762,coach
79f11de3ed601a6aa2a4cd7cd5d6ddd4,2022-04-16,2022-04-17,ATL,JFK,LA0SA0MC,PT2H18M,0,FALSE,FALSE,TRUE,171.16,198.6,5,762,1650223620,2022-04-17T15:27:00.000-04:00,1650231900,2022-04-17T17:45:00.000-04:00,JFK,ATL,Delta,DL,Boeing 767,8280,762,coach
a63591f2b4df39d809c4a45a3898e122,2022-04-16,2022-04-17,ATL,JFK,RC0ABEL1,PT2H23M,0,FALSE,FALSE,TRUE,171.16,198.6,7,762,1650235800,2022-04-17T18:50:00.000-04:00,1650244380,2022-04-17T21:13:00.000-04:00,JFK,ATL,JetBlue Airways,B6,Embraer 190,8580,762,coach
076582f74034c2b20d122d9ef55bce9d,2022-04-16,2022-04-17,ATL,JFK,G0AJZSN1,PT6H39M,0,FALSE,FALSE,FALSE,171.16,206.1,1,773,1650198000||1650215280,2022-04-17T08:20:00.000-04:00||2022-04-17T13:08:00.000-04:00,1650203400||1650221940,2022-04-17T09:50:00.000-04:00||2022-04-17T14:59:00.000-04:00,CLT||JFK,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A320||Boeing 737-800,5400||6660,228||545,coach||coach
fea40724083f86d3a8987f2ecc5c2f7e,2022-04-16,2022-04-17,ATL,JFK,G0AJZSN1,PT6H51M,0,FALSE,FALSE,FALSE,171.16,207.6,1,1320,1650220740||1650237180,2022-04-17T14:39:00.000-04:00||2022-04-17T18:13:00.000-05:00,1650228840||1650245400,2022-04-17T15:54:00.000-05:00||2022-04-17T21:30:00.000-04:00,ORD||JFK,ATL||ORD,American Airlines||American Airlines,AA||AA,Embraer 175||Boeing 737 MAX 8,8100||8220,600||720,coach||coach
9ffc1d46bd05f1ce6b7afd1c2725a6ca,2022-04-16,2022-04-17,ATL,JFK,MC0ABEY5,PT2H15M,0,FALSE,FALSE,TRUE,194.42,223.6,6,762,1650200400,2022-04-17T09:00:00.000-04:00,1650208500,2022-04-17T11:15:00.000-04:00,JFK,ATL,American Airlines,AA,Airbus A320,8100,762,coach
636500f478929a6ddbec454afe96064b,2022-04-16,2022-04-17,ATL,JFK,MC0ABEY5,PT2H23M,0,FALSE,FALSE,TRUE,194.42,223.6,6,762,1650235800,2022-04-17T18:50:00.000-04:00,1650244380,2022-04-17T21:13:00.000-04:00,JFK,ATL,American Airlines,AA,Embraer 190,8580,762,coach
05a3d380d3beeb248f7050165531b943,2022-04-16,2022-04-17,ATL,JFK,KA0NA0MC,PT2H17M,0,FALSE,FALSE,TRUE,227.91,259.6,7,762,1650205440,2022-04-17T10:24:00.000-04:00,1650213660,2022-04-17T12:41:00.000-04:00,JFK,ATL,Delta,DL,Airbus A321,8220,762,coach
ae04feec3a12621d611a6efc4f17792a,2022-04-16,2022-04-17,ATL,JFK,QA0TA0MC,PT2H15M,0,FALSE,FALSE,TRUE,245.58,278.6,3,762,1650213900,2022-04-17T12:45:00.000-04:00,1650222000,2022-04-17T15:00:00.000-04:00,JFK,ATL,Delta,DL,Boeing 737-900,8100,762,coach
